model,record_id,column,old_url,aws_key,status,error,replacement_url
Workshop,6365,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1637703255/Limon_poem_v4sduo.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6365,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1637703263/McConnell_poem_ldc4ul.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6365,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1637703272/Roedel_poem_cmnv1p.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6365,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1637703281/Rossetti_poem_zgkxjb.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6365,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1637703290/Walcott_poem_w8dwcu.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6365,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1637632272/WORKSHEETS_Poems_tsah9j.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641500930/Windows_of_Gratitude_full.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641500930/Windows_of_Gratitude_full.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641500930/Windows_of_Gratitude_full.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1639441065/Cathy_s_Prompt_h0qqci.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256208/Unathi_s_prompt_la4cte.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256209/Norma_s_prompt_bzaxao.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256207/Cymone_s_prompt_pd5nfd.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256209/Rose_s_prompt_wq6n0a.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256206/Birgit_s_prompt_sfp53g.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256208/Melodie_s_prompt_kgcz5r.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256209/Nohemi_s_prompt_dlsm5m.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256209/Carlos_prompt_rb0now.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256206/Isabel_s_prompt_zmgera.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256207/Megan_s_prompt_zelaaa.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641256207/Lucy_s_prompt_brvmo3.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6368,objective,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1641500936/Moving_Forward.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6372,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1655324527/ExploringYourUniqueTexturesWriting.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6372,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1655325424/ExploringYourUniqueTextures_Creation.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6376,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1664395889/Incoming_Call_Template.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6376,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1664402760/Incoming_Call_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6376,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1664992041/Incoming_Call-_Smart_Phone_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6377,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1666827313/Surfboard_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6377,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1666827334/Wave_Template_.png,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6377,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1666827473/Waves_of_Resistance_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6379,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1671040127/Absorb_and_Release_with_Arrows_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6379,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1671040124/Absorb_and_Release_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6382,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675703909/Clipboard_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6382,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675704354/Values_Inventory_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6383,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1678403928/Lock_and_Key_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6383,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675707645/Forgiveness_Chart_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6384,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675710696/Personal_Vision_Worksheet_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6385,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1678388299/Mountain_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6385,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1678388343/Hikers_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6385,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675723181/Space_Ship_Goals_Worksheet_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6385,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675723179/Mountain_Goals_Worksheet_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6386,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1686869090/Loving_Your_Inner_Child_Journaling_Handout.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6386,warm_up,http://res.cloudinary.com/a-window-between-worlds/image/upload/v1686869090/Loving_Your_Inner_Child_Journaling_Handout.pdf,http://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NDUyMywicHVyIjoiYmxvYl9pZCJ9fQ==--826e0560ff478712fe14df49f8941bb209736449/res.cloudinary.com
Workshop,6386,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675800789/Tag_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6387,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1684860659/Intentional_Affirmation_Cards_Journaling_Handout.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6387,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1676321213/Intentional_Affirmations.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6387,warm_up,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1684860659/Intentional_Affirmation_Cards_Journaling_Handout.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6387,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677521928/Tags_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6387,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1684860659/Intentional_Affirmation_Cards_Journaling_Handout.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6387,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1676321213/Intentional_Affirmations.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6388,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677182112/Embracing_Imperfection_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6388,warm_up,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677182112/Embracing_Imperfection_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6388,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675800789/Tag_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6388,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677182112/Embracing_Imperfection_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6389,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675796585/Boundary_Doors_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6389,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677184395/Doors_Are_Boundaries_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6389,warm_up,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677184395/Doors_Are_Boundaries_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6389,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675800789/Tag_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6389,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675796585/Boundary_Doors_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6389,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677184395/Doors_Are_Boundaries_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6390,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677186126/Catalyst_Butterflies_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6390,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675891700/Butterfly_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6390,warm_up,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677186126/Catalyst_Butterflies_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6390,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675800789/Tag_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6390,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677186126/Catalyst_Butterflies_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6390,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675891700/Butterfly_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6391,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675894763/What_Fuels_You_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6391,materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677187674/What_Fuels_You_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6391,warm_up,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677187674/What_Fuels_You_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6391,optional_materials,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675800789/Tag_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6391,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1675894763/What_Fuels_You_Template_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
Workshop,6391,demonstration,https://res.cloudinary.com/a-window-between-worlds/image/upload/v1677187674/What_Fuels_You_Journaling_Handout_.pdf,https://res.cloudinary.com/,updated,,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzU5NiwicHVyIjoiYmxvYl9pZCJ9fQ==--991022b02b7747e603e7dc6cdff11f1f939fbe52/res.cloudinary.com
